category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,2009-03-27,2009-03-25,2009-03-24,4,0,4,0,0,9947,9945,9944,8.245089125225302,101.63999772816891,3.499483792748208,2.3111454206603597,25.6599994264543,1.1170967492245047,2.0612722813063256,25.409999432042227,0.874870948187052,0.25299030881374845,0.25228951059172605,0.2636223926070681,94,0.29365644060592117,0.6249136386876645,733493,733491,733490
Moderate,2010-08-06,2010-08-05,2010-08-03,4,0,4,0,0,10444,10443,10441,4.9412066788560765,86.7099980618805,0.30490321899132056,1.3205607098415406,21.7499995138496,0.16916128654149887,1.2353016697140191,21.677499515470124,0.07622580474783014,0.0581698642309588,0.06299801443365485,0.06100402436463423,94,0.15086732089693675,0.06333315418732824,733990,733989,733987
Strong,2010-10-10,2010-09-29,2010-09-23,18,0,14,0,4,10509,10498,10492,32.53822374618774,388.2699913214892,14.610967415354924,2.5685070073720944,22.3199995011091,1.5681289972076264,1.80767909701043,21.570555073416067,0.8117204119641624,0.3788768127653779,0.3711314781711555,0.371194423297883,94,0.13223974760347987,0.19835134119057274,734055,734044,734038
Moderate,2010-10-26,2010-10-19,2010-10-17,10,0,9,0,0,10525,10518,10516,11.595544928769375,210.35999529808768,1.844709636187055,1.4902870012580216,21.3399995230138,0.522322568970317,1.1595544928769375,21.03599952980877,0.1844709636187055,0.17102409461114865,0.16438977702987578,0.17337950395558338,94,0.10497632989092172,0.17332159925400745,734071,734064,734062
Strong,2010-11-22,2010-11-03,2010-10-30,24,0,20,0,3,10552,10533,10529,39.641506267591254,526.4699882324786,14.584967415936244,2.6044085439374918,22.689999492839,1.555419320072403,1.6517294278163022,21.936249509686608,0.6077069756640102,0.3922690663709066,0.4312463671572621,0.39007947302026813,94,0.07038997990168756,0.36061572897763366,734098,734079,734075
Strong,2010-12-13,2010-12-02,2010-11-28,16,0,11,0,5,10573,10562,10558,30.527935517327773,365.68999182619143,12.60709649240285,2.697284219458659,23.559999473393,1.5989677061958112,1.9079959698329858,22.855624489136964,0.7879435307751781,0.46388027050166464,0.40171457797920346,0.48571095514574725,94,0.13421593439376492,0.293252459454369,734119,734108,734104
Strong,2011-02-01,2011-01-28,2010-12-24,40,0,38,0,2,10623,10619,10584,84.3283155817487,963.599978461862,29.04961225391658,3.2375188114890214,25.6699994262308,1.8108386692020169,2.1082078895437175,24.089999461546547,0.7262403063479146,0.43700065386636056,0.5774166477470262,0.43494790419725865,94,0.4052419511107909,0.05091067055546897,734169,734165,734130
Extreme,2011-04-07,2011-02-28,2011-02-06,61,7,30,6,18,10688,10650,10628,193.7523141621448,1610.3499640058728,113.23870714633811,6.4837090881712065,29.7399993352592,5.09464504741614,3.1762674452810624,26.399179737801195,1.8563722483006249,1.4960465126324292,1.4691028439431875,1.4279883524419368,94,0.1418829002045086,0.22305881389711193,734234,734196,734174
Moderate,2011-05-02,2011-04-22,2011-04-15,18,0,18,0,0,10713,10703,10696,32.16725778984819,452.8699898775669,9.183354633446093,2.2848653181642042,25.6899994257838,1.0391612670955652,1.7870698772137885,25.15944388208705,0.5101863685247829,0.2713884814057891,0.29494767656912757,0.292348084933912,94,0.08118304778489428,0.15508664009526593,734259,734249,734242
Moderate,2011-06-04,2011-05-26,2011-05-12,24,0,22,0,0,10746,10737,10723,45.46898325455004,589.4799868240952,12.435548109140438,2.5033510504173755,25.0899994391948,1.1048386849823437,1.894540968939585,24.561666117670637,0.5181478378808516,0.3902034778457107,0.3568690934534906,0.38211990500875964,94,0.12093874111716979,0.07525481159377144,734292,734283,734269
